"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"77","C2_Identity__UP","GO:0042274","ribosomal small subunit biogenesis","44/2492","97/11518",0.45360824742268,2.09657295096887,5.69858942966407,1.48534135463237e-07,1.81453445020554e-05,1.80858944870047e-05,"RPS21/RPS11/IMP3/RPS24/RPS16/FBL/TSR3/RPS27/RPS19/RPS19BP1/EMG1/SNU13/RPS14/RPS8/RPS15/RPS12/IMP4/RPS9/GTF2H5/TSR2/RPS5/RPSA/RPS28/RRP36/RPS15A/RPS6/WDR46/RPS4X/RPS23/RPS7/RPS25/RPS13/ERAL1/NOP56/MRPS7/RPS27L/SLX9/RRP9/BYSL/RPS3A/ERCC2/TBL3/SURF6/RRP7A",44
"78","C2_Identity__UP","GO:0009117","nucleotide metabolic process","154/2492","493/11518",0.31237322515213,1.44378603824327,5.29180501275173,2.49470036923867e-07,2.91257642524845e-05,2.90303388323179e-05,"ATP5F1E/DGUOK/NDUFA2/TALDO1/FIS1/NDUFS6/ATP5ME/ATP5MF/NDUFB11/NDUFA3/AK2/PARK7/NAXE/NDUFB2/PMVK/DCTPP1/DCXR/ARL2/NDUFV3/ITPA/NDUFB10/NDUFS8/DTYMK/NDUFB9/NDUFS5/NDUFA9/NDUFB1/ATP5MC2/EIF6/NDUFB8/COASY/ACOT8/STOML2/NDUFS3/ATP5MJ/UQCC3/NT5C/NDUFA1/TECR/NDUFA11/APRT/HINT1/AK1/NME1/NDUFV1/DNAJC30/ATP5MG/PGAM2/ATP5MK/SMUG1/MVD/NDUFB7/FLAD1/ATP5F1D/ATP5IF1/NDUFAB1/PPCDC/DGAT1/MDH2/DNPH1/PGLS/TAFAZZIN/ATP5MC1/ATP5PD/TPI1/BAD/ATP5PO/NDUFA6/ALDOA/GUK1/NTHL1/NT5M/TSPO/NDUFA8/NEIL2/PINK1/NME4/JMJD8/ATP5PF/NUDT8/NUDT2/GAPDH/ACOT7/SIRT6/NDUFA12/NDUFC1/NUPR1/ATIC/MVK/TMSB4X/SLC25A1/HSPA1A/NT5C3B/NME3/IMPDH2/NDUFS7/ANTKMT/GPI/MLST8/ABHD14B/NDUFS4/ENO3/PDE9A/ALDOC/TPST2/GALK1/PKM/NDUFB6/GCDH/TREX1/ND3/ACSF3/GMPR/NDUFC2/NAPRT/NDUFB3/NDUFB4/NMRK2/QPRT/SLC52A2/PDK2/CDA/HAAO/ACSF2/MLYCD/HSPA1B/TP53I3/SLC2A6/FCSK/ATP5MGL/ENO1/IMPDH1/UCKL1/VPS9D1/PFKL/SDHA/SULT1A1/SLC52A3/NNMT/SHPK/ACSS1/SULT1A2/ABCD1/IDH2/ALDH1L1/TGFB1/DDIT4/UCP2/PC/NQO1/TYMP/FBP1/TREM2/MYH6",154
"79","C2_Identity__UP","GO:0009150","purine ribonucleotide metabolic process","120/2492","364/11518",0.32967032967033,1.52373308874111,5.33508597484563,2.49506832545555e-07,2.91257642524845e-05,2.90303388323179e-05,"ATP5F1E/NDUFA2/FIS1/NDUFS6/ATP5ME/ATP5MF/NDUFB11/NDUFA3/AK2/NDUFB2/PMVK/ARL2/NDUFV3/ITPA/NDUFB10/NDUFS8/NDUFB9/NDUFS5/NDUFA9/NDUFB1/ATP5MC2/EIF6/NDUFB8/COASY/ACOT8/STOML2/NDUFS3/ATP5MJ/UQCC3/NT5C/NDUFA1/TECR/NDUFA11/APRT/HINT1/AK1/NME1/NDUFV1/DNAJC30/ATP5MG/PGAM2/ATP5MK/MVD/NDUFB7/ATP5F1D/ATP5IF1/NDUFAB1/PPCDC/DGAT1/TAFAZZIN/ATP5MC1/ATP5PD/TPI1/BAD/ATP5PO/NDUFA6/ALDOA/GUK1/TSPO/NDUFA8/PINK1/NME4/JMJD8/ATP5PF/NUDT8/NUDT2/GAPDH/ACOT7/SIRT6/NDUFA12/NDUFC1/NUPR1/ATIC/MVK/TMSB4X/SLC25A1/HSPA1A/NME3/IMPDH2/NDUFS7/ANTKMT/GPI/MLST8/ABHD14B/NDUFS4/ENO3/PDE9A/ALDOC/TPST2/GALK1/PKM/NDUFB6/GCDH/TREX1/ND3/ACSF3/NDUFC2/NDUFB3/NDUFB4/PDK2/ACSF2/MLYCD/HSPA1B/SLC2A6/ATP5MGL/ENO1/IMPDH1/VPS9D1/PFKL/SDHA/SULT1A1/ACSS1/SULT1A2/ABCD1/TGFB1/DDIT4/UCP2/FBP1/TREM2/MYH6",120
"80","C2_Identity__UP","GO:0006163","purine nucleotide metabolic process","138/2492","440/11518",0.313636363636364,1.44962425215234,5.05290838593367,8.25144223171375e-07,9.4227882702592e-05,9.39191616946091e-05,"ATP5F1E/DGUOK/NDUFA2/TALDO1/FIS1/NDUFS6/ATP5ME/ATP5MF/NDUFB11/NDUFA3/AK2/NDUFB2/PMVK/DCXR/ARL2/NDUFV3/ITPA/NDUFB10/NDUFS8/NDUFB9/NDUFS5/NDUFA9/NDUFB1/ATP5MC2/EIF6/NDUFB8/COASY/ACOT8/STOML2/NDUFS3/ATP5MJ/UQCC3/NT5C/NDUFA1/TECR/NDUFA11/APRT/HINT1/AK1/NME1/NDUFV1/DNAJC30/ATP5MG/PGAM2/ATP5MK/MVD/NDUFB7/ATP5F1D/ATP5IF1/NDUFAB1/PPCDC/DGAT1/MDH2/DNPH1/PGLS/TAFAZZIN/ATP5MC1/ATP5PD/TPI1/BAD/ATP5PO/NDUFA6/ALDOA/GUK1/TSPO/NDUFA8/PINK1/NME4/JMJD8/ATP5PF/NUDT8/NUDT2/GAPDH/ACOT7/SIRT6/NDUFA12/NDUFC1/NUPR1/ATIC/MVK/TMSB4X/SLC25A1/HSPA1A/NME3/IMPDH2/NDUFS7/ANTKMT/GPI/MLST8/ABHD14B/NDUFS4/ENO3/PDE9A/ALDOC/TPST2/GALK1/PKM/NDUFB6/GCDH/TREX1/ND3/ACSF3/GMPR/NDUFC2/NAPRT/NDUFB3/NDUFB4/NMRK2/QPRT/PDK2/HAAO/ACSF2/MLYCD/HSPA1B/TP53I3/SLC2A6/ATP5MGL/ENO1/IMPDH1/VPS9D1/PFKL/SDHA/SULT1A1/NNMT/SHPK/ACSS1/SULT1A2/ABCD1/IDH2/ALDH1L1/TGFB1/DDIT4/UCP2/PC/NQO1/FBP1/TREM2/MYH6",138
"81","C2_Identity__UP","GO:0009259","ribonucleotide metabolic process","122/2492","381/11518",0.320209973753281,1.48000741480349,5.00636329739871,1.1139139442342e-06,0.000124497658490686,0.000124089763910883,"ATP5F1E/NDUFA2/FIS1/NDUFS6/ATP5ME/ATP5MF/NDUFB11/NDUFA3/AK2/NDUFB2/PMVK/ARL2/NDUFV3/ITPA/NDUFB10/NDUFS8/NDUFB9/NDUFS5/NDUFA9/NDUFB1/ATP5MC2/EIF6/NDUFB8/COASY/ACOT8/STOML2/NDUFS3/ATP5MJ/UQCC3/NT5C/NDUFA1/TECR/NDUFA11/APRT/HINT1/AK1/NME1/NDUFV1/DNAJC30/ATP5MG/PGAM2/ATP5MK/MVD/NDUFB7/ATP5F1D/ATP5IF1/NDUFAB1/PPCDC/DGAT1/TAFAZZIN/ATP5MC1/ATP5PD/TPI1/BAD/ATP5PO/NDUFA6/ALDOA/GUK1/TSPO/NDUFA8/PINK1/NME4/JMJD8/ATP5PF/NUDT8/NUDT2/GAPDH/ACOT7/SIRT6/NDUFA12/NDUFC1/NUPR1/ATIC/MVK/TMSB4X/SLC25A1/HSPA1A/NME3/IMPDH2/NDUFS7/ANTKMT/GPI/MLST8/ABHD14B/NDUFS4/ENO3/PDE9A/ALDOC/TPST2/GALK1/PKM/NDUFB6/GCDH/TREX1/ND3/ACSF3/NDUFC2/NDUFB3/NDUFB4/PDK2/CDA/ACSF2/MLYCD/HSPA1B/SLC2A6/ATP5MGL/ENO1/IMPDH1/UCKL1/VPS9D1/PFKL/SDHA/SULT1A1/ACSS1/SULT1A2/ABCD1/TGFB1/DDIT4/UCP2/FBP1/TREM2/MYH6",122
"82","C2_Identity__UP","GO:0019693","ribose phosphate metabolic process","125/2492","393/11518",0.318066157760814,1.47009871793301,4.98231715920528,1.21865409047961e-06,0.000133366457026863,0.000132929505395737,"ATP5F1E/NDUFA2/TALDO1/FIS1/NDUFS6/ATP5ME/ATP5MF/NDUFB11/NDUFA3/AK2/NDUFB2/PMVK/ARL2/NDUFV3/ITPA/NDUFB10/NDUFS8/NDUFB9/NDUFS5/NDUFA9/NDUFB1/ATP5MC2/EIF6/NDUFB8/COASY/ACOT8/STOML2/NDUFS3/ATP5MJ/UQCC3/NT5C/NDUFA1/TECR/NDUFA11/APRT/NUDT14/HINT1/AK1/NME1/NDUFV1/DNAJC30/ATP5MG/PGAM2/ATP5MK/MVD/NDUFB7/ATP5F1D/ATP5IF1/NDUFAB1/PPCDC/DGAT1/TAFAZZIN/ATP5MC1/ATP5PD/TPI1/BAD/ATP5PO/NDUFA6/ALDOA/GUK1/TSPO/NDUFA8/PINK1/NME4/JMJD8/ATP5PF/NUDT8/NUDT2/GAPDH/ACOT7/SIRT6/NDUFA12/NDUFC1/NUPR1/ATIC/MVK/TMSB4X/SLC25A1/HSPA1A/NME3/IMPDH2/NDUFS7/ANTKMT/GPI/MLST8/ABHD14B/NDUFS4/ENO3/PDE9A/ALDOC/TPST2/GALK1/PKM/NDUFB6/GCDH/TREX1/ND3/ACSF3/NDUFC2/NDUFB3/NDUFB4/PDK2/CDA/ACSF2/MLYCD/HSPA1B/SLC2A6/ATP5MGL/ENO1/IMPDH1/UCKL1/VPS9D1/PFKL/SDHA/SULT1A1/SHPK/ACSS1/SULT1A2/ABCD1/TGFB1/DDIT4/UCP2/FBP1/TREM2/MYH6",125
"83","C2_Identity__UP","GO:0098754","detoxification","43/2492","101/11518",0.425742574257426,1.96777807796831,5.13282555443036,1.71794514389218e-06,0.000184170731446237,0.000183567328586889,"TXNDC17/PRDX5/PARK7/SELENOW/SOD1/PRDX2/GPX4/PRDX1/GSTZ1/CCS/GSTO1/TXNRD2/GSTP1/TXN/PRDX6/MGST2/MT1E/GPX1/MT3/APOM/SOD3/AKR1A1/MT2A/AIFM2/CYGB/PRDX4/MB/SLC22A18/GPX3/NXN/MT1F/MT1M/MT1X/S100A9/GSTM3/HBA2/APOE/MT1A/HBA1/ALOX5AP/MT1G/NQO1/SLC11A1",43
"84","C2_Identity__UP","GO:0072521","purine-containing compound metabolic process","141/2492","459/11518",0.30718954248366,1.41982710687271,4.82297407760881,2.27662779525108e-06,0.000239182516169078,0.00023839887691745,"ATP5F1E/DGUOK/NDUFA2/TALDO1/FIS1/NDUFS6/ATP5ME/ATP5MF/NDUFB11/NDUFA3/AK2/NDUFB2/PMVK/DCXR/ARL2/NDUFV3/ITPA/NDUFB10/NDUFS8/NDUFB9/NDUFS5/NDUFA9/NDUFB1/ATP5MC2/EIF6/NDUFB8/COASY/ACOT8/STOML2/NDUFS3/ATP5MJ/UQCC3/NUDT1/NT5C/NDUFA1/TECR/NDUFA11/APRT/HINT1/AK1/NME1/NDUFV1/DNAJC30/ATP5MG/PGAM2/ATP5MK/MVD/NDUFB7/ATP5F1D/ATP5IF1/NDUFAB1/PPCDC/DGAT1/MDH2/DNPH1/PGLS/TAFAZZIN/ATP5MC1/ATP5PD/TPI1/BAD/ATP5PO/NDUFA6/ALDOA/GUK1/TSPO/MACROD1/NDUFA8/PINK1/NME4/JMJD8/ATP5PF/NUDT8/NUDT2/GAPDH/ACOT7/SIRT6/NDUFA12/NDUFC1/NUPR1/ATIC/MVK/TMSB4X/SLC25A1/HSPA1A/NME3/IMPDH2/NDUFS7/ANTKMT/GPI/MLST8/ABHD14B/NDUFS4/ENO3/PDE9A/ALDOC/TPST2/GALK1/PKM/NDUFB6/GCDH/TREX1/ND3/ACSF3/GMPR/NDUFC2/NAPRT/NDUFB3/NDUFB4/NMRK2/QPRT/PDK2/HAAO/ACSF2/MLYCD/HSPA1B/TP53I3/SLC2A6/ATP5MGL/ENO1/IMPDH1/VPS9D1/PFKL/SDHA/SULT1A1/NNMT/SHPK/ACSS1/SULT1A2/ABCD1/IDH2/ALDH1L1/TGFB1/DDIT4/UCP2/GNMT/PC/NQO1/FBP1/TREM2/MYH6",141
"85","C2_Identity__UP","GO:1902600","proton transmembrane transport","48/2492","119/11518",0.403361344537815,1.86433224975383,4.97985685556195,2.84383693043044e-06,0.000292915203834336,0.000291955518925924,"ATP5F1E/SURF1/ATP5ME/ATP5MF/ATP6V0D1/COX6B1/COA8/UQCR10/COX4I1/ATP6V0E1/COX4I2/COX17/ATP5MC2/COX8A/ATP6V1F/COX7A1/ATP6AP1/ATP5MG/ATP5F1D/ATP6V0B/COX5B/COX5A/UQCRC1/ATP5MC1/PHB2/ATP5PD/UQCRH/ATP5PO/COX7B/ATP5PF/TMSB4X/TESC/NDUFS7/NDUFA4/ANTKMT/CYC1/UQCRFS1/SLC15A3/PPIF/STING1/ATP6V0E2/ATP5MGL/MTCO2P12/SLC25A22/TCIRG1/UCP2/SLC25A18/SLC11A1",48
"86","C2_Identity__UP","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","15/2492","22/11518",0.681818181818182,3.1513570698964,5.3069683643714,3.64520583730781e-06,0.000368235889680344,0.000367029429853624,"COX6B1/COX4I1/COX4I2/COX8A/COX7A1/COX6C/COX6A1/COX7C/COX7A2/COX5B/COX5A/COX7B/COX6A2/NDUFA4/MTCO2P12",15
"87","C2_Identity__UP","GO:0050832","defense response to fungus","16/2492","25/11518",0.64,2.95807383627608,5.14965818583673,5.95705610669503e-06,0.000590422938272999,0.000588488521841133,"FAM3A/JAGN1/GAPDH/PLA2G5/SPON2/RARRES2/S100A9/S100A8/ELANE/LTF/COTL1/SPI1/CTSG/GNLY/CLEC4E/S100A12",16
"88","C2_Identity__UP","GO:0010273","detoxification of copper ion","9/2492","10/11518",0.9,4.15979133226324,5.25236035544309,8.27673216474433e-06,0.000790503164752763,0.000787913220812217,"PARK7/MT1E/MT3/MT2A/MT1F/MT1M/MT1X/MT1A/MT1G",9
"89","C2_Identity__UP","GO:1990169","stress response to copper ion","9/2492","10/11518",0.9,4.15979133226324,5.25236035544309,8.27673216474433e-06,0.000790503164752763,0.000787913220812217,"PARK7/MT1E/MT3/MT2A/MT1F/MT1M/MT1X/MT1A/MT1G",9
"90","C2_Identity__UP","GO:0006959","humoral immune response","48/2492","124/11518",0.387096774193548,1.78915756226376,4.64229244192603,1.08419047150346e-05,0.00101700938335851,0.00101367733181545,"PHB1/FAU/ROMO1/RPS19/RPL39/RPL30/CD81/FAM3A/TFEB/GAPDH/HLA-A/GPI/CLU/C8G/C1QA/ANG/CFD/HLA-DRB1/H2BC11/SPON2/CFP/RARRES2/PSMB10/S100A9/C1R/FCN3/C1QB/ELANE/LTF/COLEC11/EBI3/ZP3/RGCC/C2/RNASE6/CTSG/PTPN6/IGHA1/C1QC/GNLY/S100A12/SUSD4/TREM2/BCL3/SLPI/HLA-DQB1/SLC11A1/FCN1",48
"91","C2_Identity__UP","GO:0098869","cellular oxidant detoxification","31/2492","70/11518",0.442857142857143,2.0468814492089,4.61612703058769,1.81864412999924e-05,0.00167602414296246,0.00167053294600484,"TXNDC17/PRDX5/PARK7/SELENOW/SOD1/PRDX2/GPX4/PRDX1/GSTZ1/CCS/GSTO1/TXNRD2/GSTP1/TXN/PRDX6/MGST2/GPX1/MT3/APOM/SOD3/CYGB/PRDX4/MB/GPX3/NXN/S100A9/HBA2/APOE/HBA1/ALOX5AP/NQO1",31
"92","C2_Identity__UP","GO:0000028","ribosomal small subunit assembly","11/2492","15/11518",0.733333333333333,3.38945960406635,4.86559324922279,2.71046133948547e-05,0.00241322939259613,0.00240532287289932,"RPS27/RPS19/RPS14/RPS15/RPS5/RPSA/RPS28/ERAL1/MRPS7/RPS27L/RRP7A",11
"93","C2_Identity__UP","GO:0061687","detoxification of inorganic compound","11/2492","15/11518",0.733333333333333,3.38945960406635,4.86559324922279,2.71046133948547e-05,0.00241322939259613,0.00240532287289932,"PARK7/TXN/MT1E/MT3/MT2A/MT1F/MT1M/MT1X/MT1A/MT1G/SLC11A1",11
"94","C2_Identity__UP","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","10/2492","13/11518",0.769230769230769,3.5553772070626,4.8437243407288,3.29765061222805e-05,0.00283976371574327,0.00283045973170359,"UQCR10/UQCR11/UQCRQ/UQCC3/UQCRC1/UQCRH/UQCRB/CYC1/UQCRHL/UQCRFS1",10
"95","C2_Identity__UP","GO:0097501","stress response to metal ion","10/2492","13/11518",0.769230769230769,3.5553772070626,4.8437243407288,3.29765061222805e-05,0.00283976371574327,0.00283045973170359,"PARK7/MT1E/MT3/MT2A/MT1F/MT1M/MT1X/MT1A/MT1G/SLC11A1",10
"96","C2_Identity__UP","GO:1990748","cellular detoxification","35/2492","85/11518",0.411764705882353,1.90317250495704,4.39133032570226,3.64728902539602e-05,0.00309019504038795,0.00308007056236329,"TXNDC17/PRDX5/PARK7/SELENOW/SOD1/PRDX2/GPX4/PRDX1/GSTZ1/CCS/GSTO1/TXNRD2/GSTP1/TXN/PRDX6/MGST2/GPX1/MT3/APOM/SOD3/AKR1A1/AIFM2/CYGB/PRDX4/MB/GPX3/NXN/S100A9/GSTM3/HBA2/APOE/HBA1/ALOX5AP/NQO1/SLC11A1",35
"97","C2_Identity__UP","GO:0042273","ribosomal large subunit biogenesis","30/2492","69/11518",0.434782608695652,2.00956103007886,4.41946179184255,3.80230724985647e-05,0.00317039999738032,0.00316001274198598,"WDR74/MRPL20/NHP2/RPL35/RPL35A/RPL11/RPL26/EIF6/EBNA1BP2/SNU13/MALSU1/RPL23A/RPL26L1/RPL7A/RPL14/ZNF622/PES1/MRTO4/RPL10A/RPL10/DDX28/RPL6/RPL5/GTF3A/NOP53/RPL7/RPLP0/NOC2L/NOP16/SURF6",30
"98","C2_Identity__UP","GO:0097237","cellular response to toxic substance","37/2492","92/11518",0.402173913043478,1.85884395282295,4.3456736002877,4.09175602160392e-05,0.00335843662210709,0.00334743329793715,"TXNDC17/PRDX5/PARK7/SELENOW/SOD1/PRDX2/GFER/GPX4/PRDX1/GSTZ1/CCS/GSTO1/TXNRD2/GSTP1/TXN/PRDX6/MGST2/PINK1/GPX1/MT3/APOM/SOD3/AKR1A1/AIFM2/CYGB/PRDX4/MB/GPX3/NXN/S100A9/GSTM3/HBA2/APOE/HBA1/ALOX5AP/NQO1/SLC11A1",37
"99","C2_Identity__UP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","55/2492","158/11518",0.348101265822785,1.60892069813276,4.04945103771754,8.80681357979192e-05,0.00711726026686877,0.00709394182119596,"FIS1/BCAP31/HTRA2/PARK7/PARL/SOD1/RPL26/ERP29/PPIA/RPS3/NDUFS3/EIF5A/RACK1/CREB3/RPS7/HSPB1/BAD/CDKN2D/UBB/PINK1/BAX/GPX1/NUPR1/NOL3/ATF4/HSPA1A/NOC2L/PLEKHF1/GRINA/STYXL1/CLU/WFS1/TRAP1/PPIF/PYCARD/NHERF1/MAPK8IP1/TMEM161A/CREB3L1/ENO1/CD74/DDIT3/MSX1/BBC3/RAD9A/S100A9/MIF/S100A8/ZNF385A/BOK/PYCR1/MUC1/PRODH/TREM2/MMP9",55
"100","C2_Identity__UP","GO:0019730","antimicrobial humoral response","24/2492","53/11518",0.452830188679245,2.09297677095006,4.1904230990581,0.000102262346383704,0.00813915311444843,0.00811248661742493,"FAU/ROMO1/RPS19/RPL39/RPL30/FAM3A/GAPDH/HLA-A/ANG/H2BC11/SPON2/RARRES2/S100A9/ELANE/LTF/COLEC11/RNASE6/CTSG/IGHA1/GNLY/S100A12/BCL3/SLPI/SLC11A1",24
"101","C2_Identity__UP","GO:0034470","ncRNA processing","117/2492","396/11518",0.295454545454545,1.36558806362177,3.88995155830944,0.00010709130032406,0.00839627762092963,0.00836876870089352,"HSD17B10/WDR74/NHP2/ERI3/URM1/BUD23/RPS21/LAGE3/RPL35/IMP3/RPP25L/PIN4/ELP6/EXOSC7/RPL27/RPL35A/RPS24/TRMT112/RPS16/PA2G4/FBL/EXOSC4/RPL11/TSR3/RPL26/RPS27/RPS19/EMG1/EIF6/EBNA1BP2/NOP10/SNU13/RPS14/RPS8/POP5/RPS15/IMP4/MRM3/GTF2H5/RRP1/FRG1/POP7/PELP1/TSR2/TRPT1/ZBTB8OS/POP4/RPL7A/REXO4/PIH1D1/RPL14/RPS28/NSUN5/RRP36/DDX49/PES1/RPS6/WDR46/SART1/MRTO4/DDX56/RPL10A/NPM3/RPS7/TUT1/RPS25/RRP8/FARS2/RNF113A/QTRT1/PUSL1/DUS1L/NOP56/RPL5/NOC4L/DUS2/SLX9/TRMT61A/RRP9/BYSL/DDX54/NOP53/PUS1/TSEN34/RBFA/METTL1/EXOSC5/RPL7/TARBP2/INTS11/RPUSD2/TRUB2/TRMT1/SRRT/ELP5/SUV39H1/ERCC2/TBL3/SPOUT1/PTCD1/RPUSD1/TSEN54/CTU1/YBEY/RRP7A/CTU2/TRMU/WDR18/TRMT2A/RPP25/EXOSC6/GPAT2/PLD6/INTS1/RRP12/TGFB1/ISG20",117
"102","C2_Identity__UP","GO:0022618","protein-RNA complex assembly","63/2492","190/11518",0.331578947368421,1.53255470136014,3.88920146871491,0.000143067903299682,0.0110519955299005,0.0110157856193904,"SNRPD2/TXNL4A/MRPL20/SNRPF/SF3B5/EIF3K/ISY1/RPL38/GEMIN7/LSM4/SNRPC/NOPCHAP1/PUF60/RPL13A/RPL11/RPS27/SNRPD3/RPS19/EIF3G/EIF3F/MCTS1/EIF6/EIF3B/LSM2/SNU13/RPS14/RPS15/CD2BP2/YJU2/RUVBL2/PRPF31/SNRPB/PRPF6/RPS5/RPL23A/RPSA/PIH1D1/EIF3I/RPS28/SNRPD1/SART1/RPL10/ERAL1/DDX28/RPL6/SNRPE/TSSC4/MRPS7/SNRPG/RPL5/GEMIN6/RPS27L/NOP53/SF3B4/NOL3/RPLP0/TARBP2/SF3A2/TAF12-DT/RRP7A/XAB2/SRPK3/EIF3CL",63
"103","C2_Identity__UP","GO:0042255","ribosome assembly","24/2492","55/11518",0.436363636363636,2.01686852473369,3.97185185165851,0.000207323172877487,0.015783603291673,0.0157318911043878,"MRPL20/RPL38/RPL11/RPS27/RPS19/EIF6/MRPS2/RPS14/RPS15/RPS5/RPL23A/RPSA/RPS28/RPL10/ERAL1/DDX28/RPL6/MRPS7/RPL5/RPS27L/MPV17L2/NOP53/RPLP0/RRP7A",24
"104","C2_Identity__UP","GO:0071826","protein-RNA complex organization","65/2492","200/11518",0.325,1.50214686998395,3.76406358165941,0.000216666505034625,0.0162592735849555,0.0162060029480034,"SNRPD2/TXNL4A/MRPL20/SNRPF/SF3B5/EIF3K/ISY1/RPL38/GEMIN7/LSM4/SNRPC/NOPCHAP1/DNAJC17/PUF60/RPL13A/RPL11/RPS27/SNRPD3/RPS19/EIF3G/EIF3F/MCTS1/EIF6/EIF3B/LSM2/SNU13/RPS14/RPS15/CD2BP2/YJU2/RUVBL2/PRPF31/SNRPB/PRPF6/RPS5/RPL23A/RPSA/PIH1D1/EIF3I/RPS28/SNRPD1/SART1/RPL10/ERAL1/DDX28/RPL6/SNRPE/TSSC4/MRPS7/SNRPG/RPL5/GEMIN6/RPS27L/NOP53/SF3B4/NOL3/RPLP0/TARBP2/KLC1/SF3A2/TAF12-DT/RRP7A/XAB2/SRPK3/EIF3CL",65
"105","C2_Identity__UP","GO:0010155","regulation of proton transport","9/2492","13/11518",0.692307692307692,3.19983948635634,4.16980163879951,0.000310749520067313,0.0229347088177551,0.0228595672967856,"COA8/COX17/PHB2/TMSB4X/TESC/NDUFA4/ANTKMT/PPIF/TCIRG1",9
"106","C2_Identity__UP","GO:0009636","response to toxic substance","55/2492","165/11518",0.333333333333333,1.54066345639379,3.67544313133524,0.000316381870945823,0.0229347088177551,0.0228595672967856,"TXNDC17/PRDX5/HTRA2/PARK7/SELENOW/SOD1/PRDX2/GFER/GPX4/PRDX1/GSTZ1/CCS/GSTO1/MPST/TXNRD2/GSTP1/TXN/PRDX6/MGST2/PINK1/BAX/INMT/MT1E/GPX1/MT3/APOM/NUPR1/SOD3/AKR1A1/ATF4/MT2A/AIFM2/COMT/EPHX1/CYGB/ASS1/PRDX4/MB/GJC2/SLC22A18/GPX3/NXN/MT1F/MT1M/MT1X/S100A9/GSTM3/HBA2/APOE/MT1A/HBA1/ALOX5AP/MT1G/NQO1/SLC11A1",55
"107","C2_Identity__UP","GO:1901798","positive regulation of signal transduction by p53 class mediator","14/2492","26/11518",0.538461538461538,2.48876404494382,3.99310540927954,0.000318719540014491,0.0229347088177551,0.0228595672967856,"ZNHIT1/RPS20/RPL37/RPL11/RPL26/RPL23/RPS15/EIF5A/RPS7/UBB/CDK5RAP3/PML/MSX1/ZNF385A",14
"108","C2_Identity__UP","GO:0001836","release of cytochrome c from mitochondria","21/2492","47/11518",0.446808510638298,2.06514463303849,3.84461548063217,0.00034364525071723,0.0243941689461839,0.0243142457619844,"FIS1/PARL/PDCD5/TIMM50/PRELID1/BAD/PINK1/BAX/GPX1/FAM162A/NOL3/CLU/IFI6/LMNA/PPIF/PYCARD/BBC3/GPER1/BOK/BCL2A1/MMP9",21
"109","C2_Identity__UP","GO:0010043","response to zinc ion","16/2492","32/11518",0.5,2.31099518459069,3.90200406500895,0.00036655934514114,0.0256738165336855,0.0255897008102741,"TSPO/MT1E/MT3/MT2A/ASS1/HAAO/D2HGDH/MT1F/KHK/MT1M/MT1X/SLC30A3/S100A8/MT1A/MT1G/SLC30A2",16
"110","C2_Identity__UP","GO:0033617","mitochondrial cytochrome c oxidase assembly","13/2492","24/11518",0.541666666666667,2.50357811663991,3.87428940199803,0.000484410706145393,0.0334817031497599,0.0333720062654735,"COA3/SURF1/UQCC5/COX14/PET100/COA8/COX17/COA4/TACO1/SMIM20/COX16/TMEM223/PET117",13
"111","C2_Identity__UP","GO:0017004","cytochrome complex assembly","18/2492","39/11518",0.461538461538462,2.13322632423756,3.72471431277209,0.000557033548770489,0.0375969069071586,0.0374737272849012,"COA3/SURF1/UQCC5/COX14/PET100/COA8/UQCC2/COX17/UQCC4/COA4/TACO1/UQCC3/SMIM20/COX16/UQCRFS1/TMEM223/PET117/CYBA",18
"112","C2_Identity__UP","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","15/2492","30/11518",0.5,2.31099518459069,3.77777030230155,0.00055826360912971,0.0375969069071586,0.0374737272849012,"FAU/ROMO1/RPS19/RPL39/RPL30/FAM3A/GAPDH/ANG/H2BC11/S100A9/ELANE/LTF/RNASE6/GNLY/S100A12",15
"113","C2_Identity__UP","GO:1901661","quinone metabolic process","17/2492","36/11518",0.472222222222222,2.18260656322454,3.73403858942718,0.000568294908002099,0.0377880145789244,0.0376642088261485,"NDUFA9/AKR7A2/COQ4/VKORC1/AKR1A1/AIFM2/AKR1B1/CBR1/COQ8B/ADCK2/CBR3/FDXR/COQ8A/COQ3/NQO2/NQO1/AKR1C1",17
"114","C2_Identity__UP","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","23/2492","55/11518",0.418181818181818,1.93283233620312,3.64360952445217,0.000587244843028683,0.0385599645053709,0.0384336295950614,"FIS1/BCAP31/PARK7/SOD1/RPL26/RPS3/EIF5A/RACK1/RPS7/BAD/UBB/BAX/NUPR1/PLEKHF1/STYXL1/NHERF1/DDIT3/MSX1/BBC3/RAD9A/S100A9/S100A8/BOK",23
